Client;signaleringid;indicatorid;waarde;argument;naam;gewicht;eindresultaat;succes;toelichting;Datasource1;Interface1;Time;Year;Quarter;Month;MonthName;Week;WeekDay;DayMonth;DayYear;TimeJS;YearWeek;eindargumentatie;MS;Oncology;CV;PAH;signalering_eindresultaat
14104;1092085;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;25.03.2015 09:03;2015;1;3;March;13;Wednesday;25;84;1427274183;2015.13;CSR;;;;Life;3
14105;1092085;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;25.03.2015 09:03;2015;1;3;March;13;Wednesday;25;84;1427274183;2015.13;CSR;;;;Life;3
14108;1092103;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;25.03.2015 09:42;2015;1;3;March;13;Wednesday;25;84;1427276546;2015.13;CSR;;;;Life;43
14109;1092103;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Unmapped;25.03.2015 09:42;2015;1;3;March;13;Wednesday;25;84;1427276546;2015.13;CSR;;;;Life;43
14110;1092103;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;25.03.2015 09:42;2015;1;3;March;13;Wednesday;25;84;1427276546;2015.13;CSR;;;;Life;43
14118;1092664;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;25.03.2015 16:48;2015;1;3;March;13;Wednesday;25;84;1427302133;2015.13;Submission;;;;Life;3
14119;1092664;528;50;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;Unmapped;25.03.2015 16:48;2015;1;3;March;13;Wednesday;25;84;1427302133;2015.13;Submission;;;;Life;3
14120;1092664;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;25.03.2015 16:48;2015;1;3;March;13;Wednesday;25;84;1427302133;2015.13;Submission;;;;Life;3
14125;1092750;505;100;Outsourced;CRO 1;1;1;NULL;NULL;claim_history;RServe interface;25.03.2015 19:52;2015;1;3;March;13;Wednesday;25;84;1427313145;2015.13;CSR;;;;Life;76
14128;1092800;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;25.03.2015 22:16;2015;1;3;March;13;Wednesday;25;84;1427321808;2015.13;CSR;;;;Life;10
14129;1092800;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;25.03.2015 22:16;2015;1;3;March;13;Wednesday;25;84;1427321808;2015.13;CSR;;;;Life;10
14130;1092800;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;25.03.2015 22:16;2015;1;3;March;13;Wednesday;25;84;1427321808;2015.13;CSR;;;;Life;10
14132;1092803;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;25.03.2015 22:39;2015;1;3;March;13;Wednesday;25;84;1427323151;2015.13;CSR;;;;Life;8
14133;1092803;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;Unmapped;25.03.2015 22:39;2015;1;3;March;13;Wednesday;25;84;1427323151;2015.13;CSR;;;;Life;8
14134;1092803;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;25.03.2015 22:39;2015;1;3;March;13;Wednesday;25;84;1427323151;2015.13;CSR;;;;Life;8
14136;1092877;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;26.03.2015 11:05;2015;1;3;March;13;Thursday;26;85;1427367954;2015.13;CSR;;;;Life;2
14137;1092877;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;26.03.2015 11:05;2015;1;3;March;13;Thursday;26;85;1427367954;2015.13;CSR;;;;Life;2
14139;1092881;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;26.03.2015 11:21;2015;1;3;March;13;Thursday;26;85;1427368876;2015.13;CSR;;;;Life;8
14140;1092881;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;26.03.2015 11:21;2015;1;3;March;13;Thursday;26;85;1427368876;2015.13;CSR;;;;Life;8
14141;1092881;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;26.03.2015 11:21;2015;1;3;March;13;Thursday;26;85;1427368876;2015.13;CSR;;;;Life;8
14142;1092896;505;100;Outsourced;CRO 2;1;1;NULL;NULL;R_model;RServe interface;26.03.2015 11:48;2015;1;3;March;13;Thursday;26;85;1427370522;2015.13;CSR;;;;Life;1
14145;1092944;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;26.03.2015 13:59;2015;1;3;March;13;Thursday;26;85;1427378375;2015.13;CSR;;;;Life;113
14146;1092944;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;26.03.2015 13:59;2015;1;3;March;13;Thursday;26;85;1427378375;2015.13;CSR;;;;Life;113
14147;1092944;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;26.03.2015 13:59;2015;1;3;March;13;Thursday;26;85;1427378375;2015.13;CSR;;;;Life;113
14159;1093595;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;26.03.2015 22:55;2015;1;3;March;13;Thursday;26;85;1427410521;2015.13;CSR;;;;Life;137
14160;1093595;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;26.03.2015 22:55;2015;1;3;March;13;Thursday;26;85;1427410521;2015.13;CSR;;;;Life;137
14164;1093597;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;26.03.2015 22:59;2015;1;3;March;13;Thursday;26;85;1427410763;2015.13;CSR;;;;Life;137
14165;1093597;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;26.03.2015 22:59;2015;1;3;March;13;Thursday;26;85;1427410763;2015.13;CSR;;;;Life;137
14169;1093602;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;26.03.2015 23:03;2015;1;3;March;13;Thursday;26;85;1427410981;2015.13;Other;;;;Life;137
14170;1093602;536;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;Claims database interface;26.03.2015 23:03;2015;1;3;March;13;Thursday;26;85;1427410981;2015.13;Other;;;;Life;137
14172;1093642;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.03.2015 09:13;2015;1;3;March;13;Friday;27;86;1427447620;2015.13;CSR;;;;Life;202
14175;1093642;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;27.03.2015 09:13;2015;1;3;March;13;Friday;27;86;1427447620;2015.13;CSR;;;;Life;202
14177;1093655;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.03.2015 09:45;2015;1;3;March;13;Friday;27;86;1427449525;2015.13;Other;;;;Life;11
14180;1093672;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;27.03.2015 10:35;2015;1;3;March;13;Friday;27;86;1427452512;2015.13;CSR;;;;Life;5
14181;1093672;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;27.03.2015 10:35;2015;1;3;March;13;Friday;27;86;1427452512;2015.13;CSR;;;;Life;5
14182;1093672;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;27.03.2015 10:35;2015;1;3;March;13;Friday;27;86;1427452512;2015.13;CSR;;;;Life;5
14185;1093676;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;27.03.2015 10:43;2015;1;3;March;13;Friday;27;86;1427452989;2015.13;CSR;;;;Life;13
14186;1093676;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;Unmapped;27.03.2015 10:43;2015;1;3;March;13;Friday;27;86;1427452989;2015.13;CSR;;;;Life;13
14187;1093676;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.03.2015 10:43;2015;1;3;March;13;Friday;27;86;1427452989;2015.13;CSR;;;;Life;13
14188;1093712;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;27.03.2015 11:55;2015;1;3;March;13;Friday;27;86;1427457349;2015.13;CSR;;;;Life;2
14189;1093712;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;27.03.2015 11:55;2015;1;3;March;13;Friday;27;86;1427457349;2015.13;CSR;;;;Life;2
14193;1093718;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;27.03.2015 12:05;2015;1;3;March;13;Friday;27;86;1427457910;2015.13;CSR;;;;Life;50
14195;1093742;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.03.2015 12:59;2015;1;3;March;13;Friday;27;86;1427461157;2015.13;CSR;;;;Life;11
14196;1093743;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;27.03.2015 13:03;2015;1;3;March;13;Friday;27;86;1427461398;2015.13;CSR;;;;Life;3
14197;1093743;528;50;In House;Jansen;1;1;NULL;NULL;claim_history;Unmapped;27.03.2015 13:03;2015;1;3;March;13;Friday;27;86;1427461398;2015.13;CSR;;;;Life;3
14198;1093743;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;27.03.2015 13:03;2015;1;3;March;13;Friday;27;86;1427461398;2015.13;CSR;;;;Life;3
14201;1093805;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;27.03.2015 14:28;2015;1;3;March;13;Friday;27;86;1427466514;2015.13;CSR;;;;Life;107
14202;1093805;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.03.2015 14:28;2015;1;3;March;13;Friday;27;86;1427466514;2015.13;CSR;;;;Life;107
14207;1093837;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;27.03.2015 15:39;2015;1;3;March;13;Friday;27;86;1427470796;2015.13;CSR;;;;Life;44
14208;1093837;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;27.03.2015 15:39;2015;1;3;March;13;Friday;27;86;1427470796;2015.13;CSR;;;;Life;44
14209;1093837;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.03.2015 15:39;2015;1;3;March;13;Friday;27;86;1427470796;2015.13;CSR;;;;Life;44
14219;1094399;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;27.03.2015 16:39;2015;1;3;March;13;Friday;27;86;1427474356;2015.13;Submission;;;;Life;2
14220;1094399;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;27.03.2015 16:39;2015;1;3;March;13;Friday;27;86;1427474356;2015.13;Submission;;;;Life;2
14222;1094431;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;27.03.2015 17:59;2015;1;3;March;13;Friday;27;86;1427479189;2015.13;CSR;;;;Life;2
14223;1094431;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;27.03.2015 17:59;2015;1;3;March;13;Friday;27;86;1427479189;2015.13;CSR;;;;Life;2
14226;1094516;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;28.03.2015 10:40;2015;1;3;March;13;Saturday;28;87;1427539200;2015.13;CSR;;;;Life;103
14228;1094516;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;28.03.2015 10:40;2015;1;3;March;13;Saturday;28;87;1427539200;2015.13;CSR;;;;Life;103
14231;1094570;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;28.03.2015 14:21;2015;1;3;March;13;Saturday;28;87;1427552471;2015.13;Submission;;;;Life;8
14232;1094570;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;28.03.2015 14:21;2015;1;3;March;13;Saturday;28;87;1427552471;2015.13;Submission;;;;Life;8
14233;1094570;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;28.03.2015 14:21;2015;1;3;March;13;Saturday;28;87;1427552471;2015.13;Submission;;;;Life;8
14234;1094651;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;29.03.2015 12:38;2015;1;3;March;13;Sunday;29;88;1427632728;2015.13;CSR;;;;Life;2
14235;1094651;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;29.03.2015 12:38;2015;1;3;March;13;Sunday;29;88;1427632728;2015.13;CSR;;;;Life;2
14237;1094654;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;29.03.2015 12:42;2015;1;3;March;13;Sunday;29;88;1427632945;2015.13;CSR;;;;Life;102
14238;1094654;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;29.03.2015 12:42;2015;1;3;March;13;Sunday;29;88;1427632945;2015.13;CSR;;;;Life;102
14240;1094713;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;29.03.2015 16:37;2015;1;3;March;13;Sunday;29;88;1427647022;2015.13;Submission;;;;Life;107
14241;1094713;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;29.03.2015 16:37;2015;1;3;March;13;Sunday;29;88;1427647022;2015.13;Submission;;;;Life;107
14242;1094715;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;29.03.2015 16:45;2015;1;3;March;13;Sunday;29;88;1427647509;2015.13;CSR;;;;Life;2
14243;1094715;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;29.03.2015 16:45;2015;1;3;March;13;Sunday;29;88;1427647509;2015.13;CSR;;;;Life;2
14245;1094738;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;29.03.2015 17:39;2015;1;3;March;13;Sunday;29;88;1427650787;2015.13;CSR;;;;Life;8
14246;1094738;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Unmapped;29.03.2015 17:39;2015;1;3;March;13;Sunday;29;88;1427650787;2015.13;CSR;;;;Life;8
14247;1094738;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;29.03.2015 17:39;2015;1;3;March;13;Sunday;29;88;1427650787;2015.13;CSR;;;;Life;8
14249;1094848;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;30.03.2015 10:00;2015;1;3;March;13;Monday;30;89;1427709618;2015.13;CSR;;;;Life;11
14253;1094902;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.03.2015 11:27;2015;1;3;March;13;Monday;30;89;1427714862;2015.13;CSR;;;;Life;13
14254;1094902;528;50;In House;Jansen;1;1;NULL;NULL;R_model;Unmapped;30.03.2015 11:27;2015;1;3;March;13;Monday;30;89;1427714862;2015.13;CSR;;;;Life;13
14255;1094902;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;30.03.2015 11:27;2015;1;3;March;13;Monday;30;89;1427714862;2015.13;CSR;;;;Life;13
14256;1094913;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;30.03.2015 11:50;2015;1;3;March;13;Monday;30;89;1427716224;2015.13;Submission;;;;Life;2
14257;1094913;536;100;In House;Jansen;1;1;NULL;NULL;R_model;Claims database interface;30.03.2015 11:50;2015;1;3;March;13;Monday;30;89;1427716224;2015.13;Submission;;;;Life;2
14260;1094936;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;30.03.2015 12:36;2015;1;3;March;13;Monday;30;89;1427718984;2015.13;CSR;;;;Life;25
14261;1094983;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;RServe interface;30.03.2015 14:33;2015;1;3;March;13;Monday;30;89;1427725986;2015.13;Submission;;;;Life;2
14262;1094983;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;30.03.2015 14:33;2015;1;3;March;13;Monday;30;89;1427725986;2015.13;Submission;;;;Life;2
14264;1095014;505;100;Outsourced;CRO 1;1;1;NULL;NULL;claim_history;RServe interface;30.03.2015 15:42;2015;1;3;March;13;Monday;30;89;1427730121;2015.13;CSR;;;;Life;102
14266;1095014;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;30.03.2015 15:42;2015;1;3;March;13;Monday;30;89;1427730121;2015.13;CSR;;;;Life;102
14278;1095969;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;30.03.2015 21:58;2015;1;3;March;13;Monday;30;89;1427752680;2015.13;CSR;;;;Life;1
14281;1096010;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;31.03.2015 09:07;2015;1;3;March;13;Tuesday;31;90;1427792853;2015.13;CSR;;;;Life;5
14282;1096010;528;50;In House;Jansen;1;1;NULL;NULL;R_model;Unmapped;31.03.2015 09:07;2015;1;3;March;13;Tuesday;31;90;1427792853;2015.13;CSR;;;;Life;5
14283;1096010;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;31.03.2015 09:07;2015;1;3;March;13;Tuesday;31;90;1427792853;2015.13;CSR;;;;Life;5
14285;1096079;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;31.03.2015 11:26;2015;1;3;March;13;Tuesday;31;90;1427801161;2015.13;CSR;;;;Life;26
14288;1096085;505;100;Outsourced;CRO 2;1;1;NULL;NULL;claim_history;RServe interface;31.03.2015 11:35;2015;1;3;March;13;Tuesday;31;90;1427801747;2015.13;CSR;;;;Life;10
14289;1096085;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;Unmapped;31.03.2015 11:35;2015;1;3;March;13;Tuesday;31;90;1427801747;2015.13;CSR;;;;Life;10
14290;1096085;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;31.03.2015 11:35;2015;1;3;March;13;Tuesday;31;90;1427801747;2015.13;CSR;;;;Life;10
14293;1096097;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;31.03.2015 12:13;2015;1;3;March;13;Tuesday;31;90;1427804007;2015.13;CSR;;;;Life;39
14294;1096097;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;31.03.2015 12:13;2015;1;3;March;13;Tuesday;31;90;1427804007;2015.13;CSR;;;;Life;39
14296;1096135;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;31.03.2015 13:20;2015;1;3;March;13;Tuesday;31;90;1427808007;2015.13;CSR;;;;Life;6
14299;1096167;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;31.03.2015 13:57;2015;1;3;March;13;Tuesday;31;90;1427810277;2015.13;CSR;;;;Life;202
14301;1096167;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;31.03.2015 13:57;2015;1;3;March;13;Tuesday;31;90;1427810277;2015.13;CSR;;;;Life;202
14304;1096180;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;31.03.2015 14:24;2015;1;3;March;13;Tuesday;31;90;1427811887;2015.13;CSR;;;;Life;108
14305;1096180;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;31.03.2015 14:24;2015;1;3;March;13;Tuesday;31;90;1427811887;2015.13;CSR;;;;Life;108
14308;1096201;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;31.03.2015 14:53;2015;1;3;March;13;Tuesday;31;90;1427813595;2015.13;CSR;;;;Life;151
14310;1096219;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;31.03.2015 15:19;2015;1;3;March;13;Tuesday;31;90;1427815169;2015.13;CSR;;;;Life;8
14311;1096219;528;50;In House;Jansen;1;1;NULL;NULL;datasource_z;Unmapped;31.03.2015 15:19;2015;1;3;March;13;Tuesday;31;90;1427815169;2015.13;CSR;;;;Life;8
14312;1096219;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Claims database interface;31.03.2015 15:19;2015;1;3;March;13;Tuesday;31;90;1427815169;2015.13;CSR;;;;Life;8
14340;1097137;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;31.03.2015 19:28;2015;1;3;March;13;Tuesday;31;90;1427830090;2015.13;CSR;;;;Life;113
14341;1097137;528;50;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;Unmapped;31.03.2015 19:28;2015;1;3;March;13;Tuesday;31;90;1427830090;2015.13;CSR;;;;Life;113
14342;1097137;536;100;In House;Jansen;1;1;NULL;NULL;claim_history;Claims database interface;31.03.2015 19:28;2015;1;3;March;13;Tuesday;31;90;1427830090;2015.13;CSR;;;;Life;113
14343;1097139;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;31.03.2015 19:29;2015;1;3;March;13;Tuesday;31;90;1427830143;2015.13;CSR;;;;Life;1
14346;1097153;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;31.03.2015 19:52;2015;1;3;March;13;Tuesday;31;90;1427831522;2015.13;Other;;;;Life;109
14347;1097153;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;31.03.2015 19:52;2015;1;3;March;13;Tuesday;31;90;1427831522;2015.13;Other;;;;Life;109
14348;1097153;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;31.03.2015 19:52;2015;1;3;March;13;Tuesday;31;90;1427831522;2015.13;Other;;;;Life;109
14351;1097225;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;31.03.2015 22:22;2015;1;3;March;13;Tuesday;31;90;1427840564;2015.13;Submission;;;;Life;8
14352;1097225;528;50;In House;Jansen;1;1;NULL;NULL;datasource_x;Unmapped;31.03.2015 22:22;2015;1;3;March;13;Tuesday;31;90;1427840564;2015.13;Submission;;;;Life;8
14353;1097225;536;100;In House;Jansen;1;1;NULL;NULL;datasource_z;Claims database interface;31.03.2015 22:22;2015;1;3;March;13;Tuesday;31;90;1427840564;2015.13;Submission;;;;Life;8
14356;1097320;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;01.04.2015 11:40;2015;2;4;April;14;Wednesday;1;91;1427888458;2015.14;CSR;;;;Life;101
14358;1097395;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;01.04.2015 14:11;2015;2;4;April;14;Wednesday;1;91;1427897490;2015.14;CSR;;;;Life;6
14362;1097400;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;01.04.2015 14:24;2015;2;4;April;14;Wednesday;1;91;1427898298;2015.14;Submission;;;;Life;91
14363;1097406;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;01.04.2015 14:44;2015;2;4;April;14;Wednesday;1;91;1427899460;2015.14;CSR;;;;Life;2
14364;1097406;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;Claims database interface;01.04.2015 14:44;2015;2;4;April;14;Wednesday;1;91;1427899460;2015.14;CSR;;;;Life;2
14366;1097447;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;01.04.2015 15:23;2015;2;4;April;14;Wednesday;1;91;1427901798;2015.14;CSR;;;;Life;102
14368;1097447;536;100;In House;Jansen;1;1;NULL;NULL;datasource_y;Claims database interface;01.04.2015 15:23;2015;2;4;April;14;Wednesday;1;91;1427901798;2015.14;CSR;;;;Life;102
14371;1097953;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;01.04.2015 16:27;2015;2;4;April;14;Wednesday;1;91;1427905634;2015.14;Other;;;;Life;2
14372;1097953;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;01.04.2015 16:27;2015;2;4;April;14;Wednesday;1;91;1427905634;2015.14;Other;;;;Life;2
14375;1098008;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;01.04.2015 17:45;2015;2;4;April;14;Wednesday;1;91;1427910351;2015.14;CSR;;;;Life;109
14376;1098008;528;50;In House;Jansen;1;1;NULL;NULL;R_model;Unmapped;01.04.2015 17:45;2015;2;4;April;14;Wednesday;1;91;1427910351;2015.14;CSR;;;;Life;109
14377;1098008;536;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;Claims database interface;01.04.2015 17:45;2015;2;4;April;14;Wednesday;1;91;1427910351;2015.14;CSR;;;;Life;109
14380;1098128;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;01.04.2015 23:25;2015;2;4;April;14;Wednesday;1;91;1427930707;2015.14;CSR;;;;Life;106
14384;1098189;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;02.04.2015 10:47;2015;2;4;April;14;Thursday;2;92;1427971667;2015.14;CSR;;;;Life;66
14385;1098218;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;02.04.2015 11:37;2015;2;4;April;14;Thursday;2;92;1427974654;2015.14;CSR;;;;Life;2
14386;1098218;536;100;In House;Jansen;1;1;NULL;NULL;datasource_x;Claims database interface;02.04.2015 11:37;2015;2;4;April;14;Thursday;2;92;1427974654;2015.14;CSR;;;;Life;2
14390;1098238;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;02.04.2015 11:59;2015;2;4;April;14;Thursday;2;92;1427975948;2015.14;CSR;;;;Life;206
